review_id,user_id,neighborhood_id,review_date,review_text,likes,community,commute
638,24,9,6/18/2016,Anim aliqua cupidatat irure aute Lorem esse id cillum aute. Consectetur excepteur magna irure quis enim consectetur ipsum cillum sit ad consectetur. Occaecat deserunt laborum do consectetur aliquip do pariatur commodo nostrud mollit mollit exercitation exercitation ut eu. Excepteur incididunt duis eu duis proident nulla adipisicing excepteur aute excepteur laborum sint occaecat.,120, false,true
639,36,9,4/23/2018,Quis reprehenderit nulla sit esse amet laborum et et do nostrud do sunt consectetur. Id nisi sint nisi Lorem ex ut non proident voluptate dolor culpa commodo et voluptate. Minim est irure cillum qui in excepteur cillum est deserunt irure.,80, false,true
640,39,9,8/5/2017,Id irure ipsum nisi officia ex sit irure sint minim elit nostrud magna. Ullamco aute consectetur exercitation. Culpa consectetur quis ullamco nulla aute ut mollit.,6, true,false
641,32,1,3/16/2015,Cupidatat cupidatat exercitation ut aliqua ea incididunt cillum laboris do in aliqua. Ut voluptate consectetur enim duis eiusmod veniam.,11, false,true
642,18,7,8/25/2018,Nisi deserunt aliquip non proident do tempor reprehenderit cupidatat duis tempor. Dolore do qui incididunt.,127, true,false
643,3,5,12/6/2018,Dolor nulla culpa officia voluptate tempor. Tempor quis ut exercitation. Quis do tempor quis esse aliquip id id ut ipsum excepteur sit.,97, false,false
644,41,10,5/9/2020,Anim ad culpa fugiat ad consequat proident incididunt velit nulla. Est duis sint do.,125, false,false
645,36,10,8/16/2015,Reprehenderit sint ipsum tempor cillum pariatur. Voluptate laboris in elit commodo anim do dolor ut anim anim.,24, true,true
646,29,2,12/9/2018,Tempor in amet ea amet deserunt ex cupidatat duis est irure. Minim Lorem incididunt quis enim esse laboris deserunt sit sint commodo tempor. Proident culpa non laborum voluptate velit voluptate. Dolor magna est quis anim laborum veniam ex enim fugiat nisi.,145, true,true
647,2,2,11/18/2019,Id et sunt sit sunt amet tempor veniam minim voluptate laboris aute eu et fugiat. Ad irure tempor nostrud sint adipisicing ad excepteur ea nisi anim sit reprehenderit minim ex adipisicing. Eiusmod pariatur anim esse nulla id sit anim minim pariatur labore exercitation fugiat ullamco voluptate. Ut commodo adipisicing Lorem in consectetur eiusmod ipsum est.,1, true,true
648,42,2,10/13/2017,Lorem laborum officia labore. Id dolor enim est adipisicing. Ea exercitation elit laboris officia duis laborum laborum ipsum ut in dolore mollit. Aliquip irure Lorem occaecat voluptate.,149, true,false
649,33,8,3/2/2015,Laborum est adipisicing id amet magna cillum et officia esse esse consectetur nulla. Consequat magna cillum do.,34, false,true
650,27,8,11/8/2018,Nostrud do cillum aute commodo. Ea sint occaecat ipsum do voluptate fugiat incididunt. Mollit velit irure sunt velit.,44, false,true
651,18,7,6/25/2020,Incididunt cillum aliqua ad incididunt laboris excepteur do reprehenderit esse. Labore nulla dolor enim cillum ad occaecat consectetur quis occaecat in fugiat labore minim labore. Ullamco ullamco dolore qui adipisicing.,127, true,true
652,18,9,12/25/2016,Ut minim irure Lorem. Elit ea ad ex reprehenderit Lorem nulla duis in sunt veniam anim voluptate dolor. Ullamco laborum enim ut nisi tempor eu Lorem magna eiusmod.,1, true,true
653,19,4,1/21/2018,Aute anim ut ea adipisicing pariatur sint consequat duis eiusmod Lorem. Tempor minim laborum ea labore ad tempor irure velit anim.,90, false,false
654,4,1,7/4/2018,Occaecat sint esse mollit enim cillum aliqua officia non do. Aliqua mollit Lorem anim duis ut aute nulla consequat exercitation ea sint. Ad duis nisi occaecat quis nisi aliqua laborum.,32, false,true
655,44,1,12/16/2016,Commodo reprehenderit proident incididunt reprehenderit qui. Ea culpa anim ea sit non consequat officia dolor dolore commodo sit sunt qui. Incididunt enim voluptate occaecat aliqua.,83, false,false
656,37,4,2/29/2020,Qui adipisicing non tempor et tempor pariatur. Nisi aliqua veniam aliqua irure veniam aute tempor. Qui et dolore nisi duis do anim ad ea.,130, false,false
657,49,4,5/30/2015,Nostrud commodo in exercitation aliquip irure duis ut labore. Qui sint adipisicing laboris reprehenderit reprehenderit occaecat magna pariatur nulla tempor labore. Non adipisicing eu in id sint. Enim pariatur aliquip excepteur tempor excepteur amet veniam commodo duis cillum sunt ea aliquip.,121, false,false
658,29,5,9/19/2017,Do aliquip cillum Lorem. Ad commodo ut labore quis anim officia irure. Anim exercitation deserunt aliqua. Aliquip in commodo qui amet exercitation mollit dolor amet.,138, false,true
659,36,2,7/14/2020,In voluptate in in laboris reprehenderit non eu deserunt occaecat mollit enim eu dolore proident consectetur. Elit duis occaecat mollit non irure enim Lorem. Anim non magna dolore mollit incididunt ut enim. Cillum mollit aute enim id occaecat culpa proident magna incididunt incididunt cillum dolor.,124, false,false
660,10,4,7/24/2019,Reprehenderit et dolore qui aliquip mollit. Sint in velit labore ad Lorem do ipsum anim in dolore ad aute incididunt do.,125, false,false
661,19,3,11/11/2015,Sint enim amet ullamco aute cupidatat esse non ut quis voluptate velit cillum aliquip sint. Sunt enim nostrud labore reprehenderit sint Lorem ipsum qui deserunt non nulla occaecat. Eiusmod aute amet fugiat aute mollit dolore Lorem est. Id adipisicing do laboris cillum enim amet culpa laboris laborum.,23, false,false
662,43,9,10/22/2019,Reprehenderit dolor qui sint ex cupidatat duis eu. Esse ipsum nulla eu qui ex aliqua. In nisi ex non aliquip amet exercitation ea nostrud est ut elit labore reprehenderit.,23, true,false
663,29,7,12/21/2019,Ex deserunt voluptate non id consectetur eiusmod irure. Tempor sint occaecat occaecat. Pariatur et do ullamco tempor Lorem amet reprehenderit magna et irure exercitation.,85, false,true
664,5,7,7/10/2020,Ea enim eiusmod occaecat laboris pariatur ex sit fugiat ipsum sunt occaecat culpa aliquip est. Occaecat consequat consectetur velit sunt excepteur eiusmod nisi magna. Fugiat nostrud excepteur deserunt duis ea esse et qui magna ut. In consequat deserunt aute do ullamco.,30, false,true
665,41,2,5/12/2015,Nisi elit dolor ad mollit ullamco voluptate cupidatat aliquip aliqua laborum sunt. Tempor irure excepteur et non amet excepteur ea sunt sit adipisicing minim.,68, true,false
666,50,9,8/31/2020,Nisi elit anim do consectetur. Exercitation Lorem magna aliqua cillum. Laborum laboris nulla cupidatat consectetur incididunt ipsum ea. Nisi et sunt voluptate deserunt adipisicing aute laborum cillum veniam incididunt ipsum.,120, false,false
667,48,5,11/10/2019,Non amet aliquip Lorem tempor do eu velit enim ipsum magna fugiat. Sint do tempor qui elit.,133, false,false
668,27,7,4/29/2020,Id sint veniam sint dolor amet magna est velit id ut. Cillum consectetur ut dolor aliquip cupidatat. Amet ut in aliquip elit nostrud proident ea anim exercitation.,18, false,true
669,40,8,3/20/2015,In sunt aliqua commodo eiusmod dolore. Voluptate consectetur sit Lorem ut sunt sint elit et. Minim consequat excepteur culpa aliquip aliquip est ipsum irure quis nostrud Lorem Lorem enim magna proident.,47, false,true
670,49,10,7/10/2017,Laborum occaecat exercitation aliqua dolore. Elit velit enim aute.,144, true,false
671,34,8,8/7/2020,Ea Lorem ea sit esse mollit cillum in aliquip ex cillum in aliqua. Sunt aute et irure in nulla ex consectetur proident cupidatat ad esse fugiat in aute proident. Ad excepteur sit nulla ipsum laborum Lorem anim occaecat exercitation magna consequat exercitation culpa pariatur. Velit eu duis laborum quis in sit est esse aliquip velit.,70, true,true
672,23,10,2/10/2018,Irure non dolor ullamco fugiat eu minim incididunt voluptate ad tempor excepteur Lorem reprehenderit aliquip. Lorem laborum laborum incididunt qui reprehenderit irure fugiat veniam.,60, true,false
673,6,2,11/22/2019,Sunt officia mollit ut pariatur eiusmod sint excepteur magna. Laboris commodo ipsum ipsum.,144, true,true
674,4,10,12/19/2015,Veniam incididunt occaecat amet nisi officia adipisicing velit amet tempor magna cillum ipsum ea fugiat est. Excepteur eu anim sit commodo proident quis. Exercitation culpa reprehenderit proident minim amet magna ut nostrud Lorem id est et. Quis amet eiusmod eu commodo minim officia.,48, true,true
675,22,3,2/2/2017,Eu est voluptate et elit voluptate. Id non ad elit sunt labore.,140, true,false
676,8,3,4/12/2015,Velit cillum veniam quis velit consequat id voluptate in nostrud do id laboris nisi. Qui laborum id mollit proident cupidatat adipisicing enim culpa aliquip voluptate dolor est ut.,138, true,false
677,2,10,8/17/2017,Magna veniam commodo irure proident sint consequat eu. Cupidatat ad occaecat dolore nulla id magna aliqua. Labore proident duis ut laboris non ea duis do sint ex qui reprehenderit sit ex minim.,0, false,true
678,1,10,6/3/2015,Ad aliquip do anim consectetur laboris ex. Ex aliqua minim proident. Do consectetur do dolore. Dolor aliquip tempor est labore dolore sit incididunt aliqua nostrud ad nostrud quis culpa enim.,18, true,false
679,36,8,5/18/2016,Quis velit anim velit. Laborum excepteur ad sunt enim laboris do nisi commodo consectetur dolor voluptate sunt aute minim nostrud. Irure laboris ullamco aliquip consequat ex duis est laborum quis.,87, false,true
680,2,7,7/25/2015,Amet est sint ullamco commodo id ullamco qui mollit nostrud consectetur ex. Minim est fugiat sint irure fugiat aute. Velit laborum cupidatat duis laborum excepteur. Dolor consectetur in cupidatat do nostrud ea reprehenderit cillum elit eiusmod cillum qui.,65, false,false
681,39,8,5/23/2015,Elit sunt aliquip duis qui magna dolor culpa quis cillum labore ut duis ullamco id. Laborum reprehenderit adipisicing est consectetur veniam aute aliqua. Consectetur proident nulla qui commodo qui nisi pariatur irure duis cupidatat irure aute exercitation laboris. Fugiat fugiat cupidatat dolor ullamco quis est ullamco sunt quis.,131, true,false
682,37,6,3/13/2018,Mollit eu labore ea. Reprehenderit eu nisi occaecat quis nostrud esse pariatur culpa occaecat magna non ipsum.,56, true,false
683,31,5,8/25/2015,Magna duis amet deserunt et. Culpa laboris do laboris laborum ipsum irure commodo et Lorem ipsum eiusmod.,39, true,false
684,37,2,4/11/2018,Tempor officia irure mollit fugiat qui duis occaecat commodo nisi. Dolore eiusmod nisi nostrud qui aute nulla duis qui pariatur culpa aliquip mollit.,128, true,true
685,48,7,9/22/2016,Commodo laboris commodo proident adipisicing aliqua duis ad tempor. Eu esse dolore elit irure occaecat. Officia qui ut ea Lorem et esse tempor eiusmod deserunt dolore in nostrud. Veniam sit non ea tempor aliqua mollit reprehenderit exercitation sunt Lorem cupidatat irure.,109, true,false
686,50,10,7/2/2019,Veniam officia esse qui aliqua dolor non enim excepteur irure velit. Consequat duis reprehenderit enim deserunt Lorem sit aliquip. Sint nulla ullamco eu esse ullamco. Quis sunt quis Lorem et nisi elit nisi sint pariatur et exercitation eu exercitation ex non.,78, false,true
687,31,9,1/27/2017,Consequat aliqua nisi sunt. Sunt mollit voluptate reprehenderit irure duis esse enim id nostrud dolor aliqua dolore. Voluptate commodo laboris pariatur labore est ut aliqua consequat aliqua ut nisi mollit. Cupidatat cupidatat adipisicing incididunt est enim anim commodo eiusmod enim ex aute eu.,9, false,true
688,16,2,10/19/2017,Duis exercitation laborum minim aliqua ex laborum deserunt do qui eiusmod reprehenderit culpa exercitation ullamco. In officia excepteur aliquip sit dolore excepteur veniam irure consequat magna sunt magna non.,121, false,true
689,15,5,11/12/2016,Amet enim Lorem ex voluptate esse cillum ad non tempor in. Cupidatat in magna mollit laboris magna enim irure exercitation consectetur nostrud in nostrud exercitation consequat.,85, true,true
690,35,5,7/20/2015,Consequat anim Lorem do et Lorem consequat cupidatat. Aute reprehenderit minim voluptate aliqua consectetur tempor incididunt exercitation velit cupidatat nostrud est id non sint. Veniam nisi sit ea quis commodo laboris duis non velit enim. Exercitation amet qui nulla non.,147, true,false
691,44,9,11/7/2020,Veniam consectetur mollit cupidatat. Qui Lorem occaecat commodo eu pariatur. Ad id consectetur exercitation aliqua amet reprehenderit elit qui cillum nostrud deserunt eiusmod velit.,131, true,true
692,21,8,6/15/2017,Officia labore ut nulla occaecat. Nulla Lorem elit reprehenderit amet veniam.,82, true,true
693,8,5,12/11/2016,Reprehenderit eu pariatur qui amet mollit esse sint mollit aute commodo mollit cillum esse. Dolor ullamco sint mollit reprehenderit amet commodo tempor velit Lorem. Sunt eiusmod mollit deserunt ut eiusmod sint laboris excepteur irure eu esse.,93, true,false
694,31,2,2/19/2018,Velit exercitation exercitation ut in dolore mollit labore officia commodo est qui id. Dolor minim id dolor ipsum eu dolor in et culpa eiusmod incididunt veniam aliquip voluptate laboris. Deserunt amet ad nisi fugiat ex ullamco commodo fugiat magna eiusmod aliqua consequat consequat magna sunt.,97, true,true
695,46,7,11/8/2020,Lorem exercitation esse cupidatat minim consectetur pariatur est veniam consectetur do duis ipsum. Deserunt cillum cupidatat qui do adipisicing pariatur fugiat labore duis amet. Proident cupidatat pariatur labore ad aliqua consequat.,46, true,false
696,41,6,5/31/2017,Do nulla Lorem sint non minim ea irure nisi nulla dolore in. Laboris tempor consequat occaecat proident magna velit mollit in minim pariatur sunt exercitation sunt. Adipisicing commodo sint amet non dolore cupidatat velit ullamco eiusmod Lorem voluptate do non nisi. Id et et amet commodo id veniam ea nostrud nostrud et nisi eiusmod laborum.,82, true,true
697,20,5,11/2/2018,Laboris consectetur ut tempor duis commodo pariatur veniam. Culpa anim ipsum nostrud minim dolor sint ad. Cillum fugiat aliquip amet incididunt ipsum non mollit qui pariatur reprehenderit velit commodo non eiusmod.,38, true,false
698,44,7,12/31/2019,In id minim enim mollit. Ipsum commodo tempor officia ipsum do cillum consequat proident. Eu et commodo ullamco et magna id minim dolore aute proident. Eu enim cupidatat enim.,108, true,true
699,45,4,8/26/2020,Quis enim ullamco labore adipisicing Lorem elit adipisicing eiusmod ex. Occaecat proident ea anim voluptate. Sunt laborum mollit labore cillum aliquip nostrud.,21, true,false
700,40,6,9/15/2015,Ex ut voluptate veniam aliquip. Dolor voluptate aliquip dolor esse sunt sit labore commodo sunt consequat voluptate non nulla amet occaecat. Sit ipsum laborum nostrud dolor.,60, false,true
701,22,10,10/3/2016,Aute Lorem sint veniam ad esse deserunt nulla consequat sint. Do reprehenderit consequat aliquip quis eu ad laboris eiusmod. Pariatur tempor quis amet ex consectetur mollit laborum ex in ullamco incididunt tempor.,29, false,true
702,48,1,5/13/2020,Amet Lorem in amet commodo commodo eiusmod non ullamco est ipsum dolore do ad veniam. Officia Lorem Lorem pariatur exercitation ullamco aute amet sint qui tempor esse tempor ex do. Proident cillum qui cupidatat minim nostrud fugiat ipsum quis officia fugiat proident excepteur incididunt proident. Ea elit esse exercitation esse.,15, false,true
703,30,10,12/26/2015,Ad fugiat anim ut magna incididunt voluptate nulla Lorem sint velit et pariatur est exercitation. Eu consequat eu non ipsum nisi non nostrud id labore consectetur dolor. Proident tempor esse minim ex in voluptate aute ex incididunt dolore excepteur quis qui fugiat deserunt.,100, false,false
